"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2024","11410","서대문구","11700","연희동","1","대지","0218","0011","THE연희힐","20241227","14684","13.48","7.000000","9","","","2018","연립다세대","직거래",""
"2024","11470","양천구","10300","신월동","1","대지","1033","0000","대성유니드","20241227","62200","76","0.000000","11","","20241227","2004","아파트","중개거래","서울 양천구"
"2024","11680","강남구","10800","논현동","1","대지","0276","0001","아크로힐스논현","20241227","240000","84.074","0.000000","27","","","2014","아파트","중개거래","서울 강남구"
"2024","11740","강동구","10900","천호동","1","대지","0432","0010","쌍용플래티넘리버","20241227","19300","34.2","46.650000","10","","","2004","오피스텔","중개거래","서울 강동구"
"2024","11590","동작구","10200","상도동","1","대지","0202","0145","경광빌라","20241227","40000","59.59","28.000000","4","","","2003","연립다세대","중개거래","서울 서대문구"
"2024","11410","서대문구","11200","대현동","1","대지","0027","0020","신촌가이아","20241227","15300","22.74","33.425000","13","","","2005","오피스텔","중개거래","서울 서대문구"
"2024","11410","서대문구","11200","대현동","1","대지","0110","0004","신촌 아리움","20241227","35000","16.61","24.112100","7","","","2022","오피스텔","중개거래","서울 서대문구"
"2024","11305","강북구","10300","수유동","1","대지","0301","0065","신성에어빌B동(301-65)","20241227","22000","53.86","29.000000","2","","","2002","연립다세대","중개거래","서울 강북구"
"2024","11530","구로구","10100","신도림동","1","대지","0276","0032","골든애비뉴","20241227","10950","17.77","26.430000","4","","","2014","오피스텔","직거래",""
"2024","11650","서초구","10600","잠원동","1","대지","0073","0000","신반포2","20241227","327500","68.91","0.000000","12","","","1978","아파트","중개거래","서울 서초구"
"2024","11305","강북구","10100","미아동","1","대지","1363","0000","수유지웰에스테이트","20241227","9000","15.885","13.000000","2","","","2015","연립다세대","중개거래","서울 강북구"
"2024","11710","송파구","10900","장지동","1","대지","0849","0000","송파파인타운3단지","20241227","119500","84.93","0.000000","2","","","2008","아파트","중개거래","서울 송파구"
"2024","11545","금천구","10200","독산동","1","대지","0882","0018","레이나(882-18)","20241227","32000","28.94","21.000000","3","","20250331","2022","연립다세대","직거래",""
"2024","11320","도봉구","10600","방학동","1","대지","0612","0025","선덕빌라","20241227","11800","36.18","16.000000","1","","","1994","연립다세대","직거래",""
"2024","11560","영등포구","11500","당산동5가","1","대지","0008","0000","데시앙루브 오피스텔","20241227","18500","23.83","33.360000","4","","20250102","2014","오피스텔","중개거래","서울 영등포구"
"2024","11380","은평구","10300","불광동","1","대지","0090","0055","골든팰리스(90-55)","20241227","29000","29.59","21.000000","2","","","2023","연립다세대","직거래",""
"2024","11440","마포구","11700","신정동","1","대지","0030","0000","서강GS","20241227","93000","59.98","0.000000","5","","20241227","1999","아파트","직거래",""
"2024","11230","동대문구","10100","신설동","1","대지","0098","0028","동대문 프라임시티","20241227","35128","27.78","40.240000","8","","","2023","오피스텔","직거래",""
"2024","11590","동작구","10200","상도동","1","대지","0534","0000","상도더샵2차","20241227","114000","84.99","0.000000","2","","","2014","아파트","중개거래","서울 동작구"
"2024","11380","은평구","10300","불광동","1","대지","0090","0055","골든팰리스(90-55)","20241227","28500","29.75","20.000000","2","","","2023","연립다세대","직거래",""
"2024","11380","은평구","10300","불광동","1","대지","0090","0055","골든팰리스(90-55)","20241227","28500","29.93","20.000000","4","","","2023","연립다세대","직거래",""
"2024","11380","은평구","10300","불광동","1","대지","0090","0055","골든팰리스(90-55)","20241227","30000","29.93","21.000000","5","","","2023","연립다세대","직거래",""
"2024","11380","은평구","10300","불광동","1","대지","0090","0055","골든팰리스(90-55)","20241227","28500","29.93","20.000000","3","","","2023","연립다세대","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32210","40.68","58.091400","18","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32210","40.68","58.091400","19","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","33880","45.461","64.917600","12","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","33880","45.461","64.917600","12","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","34074","45.461","64.917600","10","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","33681","45.461","64.917600","9","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","33681","45.461","64.917600","8","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32696","45.461","64.917600","5","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32696","45.461","64.917600","4","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32497","45.461","64.917600","4","","","2023","오피스텔","직거래",""
"2024","11290","성북구","13400","길음동","1","대지","1276","0000","삼부컨비니언","20241227","58000","59.94","0.000000","14","","","1998","아파트","중개거래","서울 성북구"
"2024","11260","중랑구","10600","신내동","1","대지","0835","0000","베네스트로프트(BENEST LOFT)","20241227","20000","27.79","44.866400","19","","","2021","오피스텔","중개거래","서울 중랑구"
"2024","11710","송파구","10800","문정동","1","대지","0652","0005","문정 아이파크","20241227","22600","25.77","37.730000","14","","","2017","오피스텔","직거래",""
"2024","11170","용산구","13100","한남동","1","대지","0076","0006","몬트레아 한남","20241227","194770","49.731","71.655200","11","","","2024","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","34268","45.461","64.917600","13","","","2023","오피스텔","직거래",""
"2024","11470","양천구","10100","신정동","1","대지","0327","0000","목동신시가지13","20241227","195000","98.63","0.000000","2","","","1987","아파트","중개거래","서울 양천구"
"2024","11470","양천구","10200","목동","1","대지","0130","0000","명인주택","20241227","24000","40.96","26.000000","3","","","1992","연립다세대","중개거래","서울 구로구"
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","31910","45.461","64.917600","3","","","2023","오피스텔","직거래",""
"2024","11530","구로구","10800","오류동","1","대지","0031","0280","구로예미지어반코어","20241227","32696","45.461","64.917600","5","","","2023","오피스텔","직거래",""
"2024","11590","동작구","10800","대방동","1","대지","0397","0025","궁전하우스","20241227","35500","54.58","25.000000","3","","","2002","연립다세대","중개거래","서울 동작구"
"2024","11380","은평구","10900","신사동","1","대지","0016","0001","금강블루(16-1)","20241227","21500","29.75","18.000000","4","","","2016","연립다세대","중개거래","서울 은평구"
"2024","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20241227","21000","31.375","41.037000","2","","","2005","오피스텔","중개거래","서울 마포구"
"2024","11440","마포구","10900","염리동","1","대지","0533","0000","마포자이더센트리지(102동~112동)","20241227","174000","84.866","0.000000","6","","","2022","아파트","중개거래","서울 서대문구"
"2024","11440","마포구","11100","신수동","1","대지","0456","0000","마포경남아너스빌","20241227","115000","84.95","0.000000","3","","","2007","아파트","중개거래","서울 마포구"
"2024","11680","강남구","10800","논현동","1","대지","0058","0002","마일스디오빌","20241227","39800","36.29","0.000000","6","","","2004","아파트","중개거래","서울 강남구, 서울 광진구"
"2024","11500","강서구","10500","마곡동","1","대지","0784","0006","마곡대명투웨니퍼스트","20241227","13150","17.96","26.310000","3","","","2015","오피스텔","직거래",""
"2024","11500","강서구","10500","마곡동","1","대지","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","20241227","18000","21.25","31.762900","9","","","2019","오피스텔","중개거래","서울 강서구"
"2024","11710","송파구","10500","석촌동","1","대지","0269","0007","LH석촌도시형생활주택","20241227","17800","24.71","22.000000","2","","","2012","연립다세대","직거래",""
"2024","11380","은평구","10500","구산동","1","대지","0147","0018","리치빌","20241227","14500","32.54","18.000000","4","","","2013","연립다세대","중개거래","서울 은평구"
"2024","11260","중랑구","10300","중화동","1","대지","0304","0008","롯데하이츠","20241227","41500","42.69","31.000000","2","","","2021","연립다세대","직거래",""
"2024","11545","금천구","10200","독산동","1","대지","0882","0018","레이나(882-18)","20241227","32000","28.94","21.000000","3","","","2022","연립다세대","직거래",""
